Transaction ID,Date,Product Category,Quantity,Price per Unit,Total Amount,Customer ID,Gender,Age,City,Province,Country,Season,is_discount,Customer Type,Total Spend,Product ID
899,2023-11-27,Electronics,4,30,120,CUST039,Male,23,Kitchener,Ontario,Canada,Fall,True,Returning,7785,12
900,2023-11-28,Electronics,3,30,90,CUST006,Female,45,Charlottetown,Prince Edward Island,Canada,Fall,False,Returning,5375,12
901,2023-11-28,Electronics,1,300,300,CUST028,Female,43,Charlottetown,Prince Edward Island,Canada,Fall,True,Returning,21825,14
902,2023-11-29,Beauty,1,25,25,CUST034,Female,51,Regina,Saskatchewan,Canada,Fall,True,Returning,6665,1
903,2023-11-29,Clothing,3,500,1500,CUST021,Female,50,Burnaby,British Columbia,Canada,Fall,True,Returning,8475,10
904,2023-11-29,Clothing,1,300,300,CUST027,Female,38,Kitchener,Ontario,Canada,Fall,True,Returning,4250,9
905,2023-11-30,Electronics,2,30,60,CUST040,Male,45,Quebec City,Quebec,Canada,Fall,False,Returning,6800,12
906,2023-11-30,Clothing,1,300,300,CUST050,Female,27,Winnipeg,Manitoba,Canada,Fall,True,Returning,10320,9
907,2023-11-30,Electronics,4,25,100,CUST045,Female,55,Montreal,Quebec,Canada,Fall,True,Returning,10525,11
908,2023-12-01,Electronics,2,30,60,CUST032,Male,30,Moncton,New Brunswick,Canada,Fall,True,Returning,11190,12
909,2023-12-01,Clothing,2,25,50,CUST012,Male,35,Regina,Saskatchewan,Canada,Fall,True,Returning,6685,6
910,2023-12-02,Clothing,3,500,1500,CUST023,Female,35,Victoria,British Columbia,Canada,Fall,False,Returning,11590,10
911,2023-12-02,Electronics,3,500,1500,CUST020,Male,22,Laval,Quebec,Canada,Fall,True,Returning,7680,15
912,2023-12-02,Clothing,1,30,30,CUST006,Female,45,Charlottetown,Prince Edward Island,Canada,Fall,False,Returning,5375,7
913,2023-12-03,Electronics,2,300,600,CUST030,Female,39,Lethbridge,Alberta,Canada,Fall,False,Returning,12185,14
914,2023-12-04,Beauty,3,50,150,CUST003,Male,50,Corner Brook,Newfoundland and Labrador,Canada,Fall,True,Returning,10365,3
915,2023-12-04,Clothing,1,50,50,CUST024,Female,49,Quebec City,Quebec,Canada,Fall,True,Returning,5180,8
916,2023-12-04,Electronics,1,30,30,CUST013,Male,22,Montreal,Quebec,Canada,Fall,True,Returning,5740,12
917,2023-12-04,Beauty,3,500,1500,CUST025,Female,64,Mount Pearl,Newfoundland and Labrador,Canada,Fall,True,Returning,9680,5
918,2023-12-05,Beauty,4,25,100,CUST014,Male,64,Moose Jaw,Saskatchewan,Canada,Fall,True,Returning,6460,1
919,2023-12-05,Electronics,3,50,150,CUST021,Female,50,Burnaby,British Columbia,Canada,Fall,False,Returning,8475,13
920,2023-12-05,Electronics,4,500,2000,CUST045,Female,55,Montreal,Quebec,Canada,Fall,True,Returning,10525,15
921,2023-12-05,Electronics,4,50,200,CUST015,Female,42,Thompson,Manitoba,Canada,Fall,False,Returning,8790,13
922,2023-12-05,Beauty,1,25,25,CUST019,Female,62,Toronto,Ontario,Canada,Fall,True,Returning,7810,1
923,2023-12-06,Electronics,1,300,300,CUST010,Female,52,Sydney,Nova Scotia,Canada,Fall,False,Returning,7205,14
924,2023-12-06,Beauty,3,30,90,CUST012,Male,35,Regina,Saskatchewan,Canada,Fall,False,Returning,6685,2
925,2023-12-06,Clothing,3,500,1500,CUST028,Female,43,Charlottetown,Prince Edward Island,Canada,Fall,True,Returning,21825,10
926,2023-12-06,Electronics,2,500,1000,CUST039,Male,23,Kitchener,Ontario,Canada,Fall,True,Returning,7785,15
927,2023-12-06,Beauty,2,25,50,CUST034,Female,51,Regina,Saskatchewan,Canada,Fall,False,Returning,6665,1
928,2023-12-07,Electronics,1,500,500,CUST043,Female,48,Mount Pearl,Newfoundland and Labrador,Canada,Fall,True,Returning,4310,15
929,2023-12-07,Clothing,3,300,900,CUST005,Male,30,Hamilton,Ontario,Canada,Fall,True,Returning,8665,9
930,2023-12-08,Clothing,2,500,1000,CUST026,Female,28,Saint John,New Brunswick,Canada,Fall,False,Returning,10485,10
931,2023-12-08,Clothing,1,300,300,CUST008,Male,30,Halifax,Nova Scotia,Canada,Fall,False,Returning,8190,9
932,2023-12-08,Clothing,2,300,600,CUST026,Female,28,Saint John,New Brunswick,Canada,Fall,True,Returning,10485,9
933,2023-12-08,Electronics,3,300,900,CUST038,Male,38,Summerside,Prince Edward Island,Canada,Fall,False,Returning,6090,14
934,2023-12-09,Electronics,1,25,25,CUST009,Male,63,Burnaby,British Columbia,Canada,Fall,True,Returning,5060,11
935,2023-12-09,Electronics,1,500,500,CUST026,Female,28,Saint John,New Brunswick,Canada,Fall,False,Returning,10485,15
936,2023-12-09,Electronics,4,300,1200,CUST047,Female,40,Toronto,Ontario,Canada,Fall,True,Returning,14500,14
937,2023-12-09,Beauty,2,50,100,CUST019,Female,62,Toronto,Ontario,Canada,Fall,False,Returning,7810,3
938,2023-12-09,Clothing,2,50,100,CUST030,Female,39,Lethbridge,Alberta,Canada,Fall,True,Returning,12185,8
939,2023-12-09,Electronics,4,500,2000,CUST021,Female,50,Burnaby,British Columbia,Canada,Fall,True,Returning,8475,15
940,2023-12-10,Clothing,2,30,60,CUST013,Male,22,Montreal,Quebec,Canada,Fall,True,Returning,5740,7
941,2023-12-10,Beauty,2,30,60,CUST014,Male,64,Moose Jaw,Saskatchewan,Canada,Fall,True,Returning,6460,2
942,2023-12-10,Electronics,4,300,1200,CUST047,Female,40,Toronto,Ontario,Canada,Fall,False,Returning,14500,14
943,2023-12-10,Clothing,2,50,100,CUST031,Male,44,Burnaby,British Columbia,Canada,Fall,False,Returning,6385,8
944,2023-12-11,Electronics,1,50,50,CUST001,Male,34,Kitchener,Ontario,Canada,Fall,True,Returning,14430,13
945,2023-12-11,Clothing,3,300,900,CUST021,Female,50,Burnaby,British Columbia,Canada,Fall,False,Returning,8475,9
946,2023-12-12,Beauty,3,50,150,CUST004,Male,37,Moose Jaw,Saskatchewan,Canada,Fall,False,Returning,11980,3
947,2023-12-12,Electronics,1,50,50,CUST027,Female,38,Kitchener,Ontario,Canada,Fall,True,Returning,4250,13
948,2023-12-13,Electronics,2,25,50,CUST048,Male,54,Charlottetown,Prince Edward Island,Canada,Fall,False,Returning,9205,11
949,2023-12-13,Electronics,2,300,600,CUST028,Female,43,Charlottetown,Prince Edward Island,Canada,Fall,True,Returning,21825,14
950,2023-12-13,Electronics,3,25,75,CUST037,Female,18,Moncton,New Brunswick,Canada,Fall,False,Returning,13210,11
951,2023-12-14,Beauty,2,30,60,CUST014,Male,64,Moose Jaw,Saskatchewan,Canada,Fall,True,Returning,6460,2
952,2023-12-14,Clothing,2,300,600,CUST022,Male,18,Gatineau,Quebec,Canada,Fall,True,Returning,11785,9
953,2023-12-15,Beauty,4,500,2000,CUST016,Male,19,Kitchener,Ontario,Canada,Fall,False,Returning,6045,5
954,2023-12-15,Clothing,1,50,50,CUST041,Male,34,Charlottetown,Prince Edward Island,Canada,Fall,False,Returning,7650,8
955,2023-12-16,Electronics,2,50,100,CUST039,Male,23,Kitchener,Ontario,Canada,Fall,False,Returning,7785,13
956,2023-12-16,Electronics,2,500,1000,CUST040,Male,45,Quebec City,Quebec,Canada,Fall,False,Returning,6800,15
957,2023-12-16,Electronics,1,30,30,CUST026,Female,28,Saint John,New Brunswick,Canada,Fall,False,Returning,10485,12
958,2023-12-17,Clothing,1,300,300,CUST025,Female,64,Mount Pearl,Newfoundland and Labrador,Canada,Fall,False,Returning,9680,9
959,2023-12-17,Electronics,4,300,1200,CUST049,Female,54,Summerside,Prince Edward Island,Canada,Fall,True,Returning,16805,14
960,2023-12-18,Beauty,2,25,50,CUST014,Male,64,Moose Jaw,Saskatchewan,Canada,Fall,False,Returning,6460,1
961,2023-12-18,Beauty,2,500,1000,CUST041,Male,34,Charlottetown,Prince Edward Island,Canada,Fall,True,Returning,7650,5
962,2023-12-18,Electronics,3,300,900,CUST001,Male,34,Kitchener,Ontario,Canada,Fall,True,Returning,14430,14
963,2023-12-18,Electronics,1,300,300,CUST049,Female,54,Summerside,Prince Edward Island,Canada,Fall,True,Returning,16805,14
964,2023-12-19,Clothing,2,300,600,CUST024,Female,49,Quebec City,Quebec,Canada,Fall,True,Returning,5180,9
965,2023-12-19,Beauty,3,30,90,CUST011,Male,23,St. John's,Newfoundland and Labrador,Canada,Fall,False,Returning,5225,2
966,2023-12-19,Clothing,2,50,100,CUST018,Female,47,Corner Brook,Newfoundland and Labrador,Canada,Fall,True,Returning,7675,8
967,2023-12-20,Electronics,3,50,150,CUST011,Male,23,St. John's,Newfoundland and Labrador,Canada,Fall,False,Returning,5225,13
968,2023-12-20,Electronics,4,50,200,CUST041,Male,34,Charlottetown,Prince Edward Island,Canada,Fall,False,Returning,7650,13
969,2023-12-20,Electronics,2,25,50,CUST045,Female,55,Montreal,Quebec,Canada,Fall,True,Returning,10525,11
970,2023-12-20,Beauty,3,300,900,CUST010,Female,52,Sydney,Nova Scotia,Canada,Fall,False,Returning,7205,4
971,2023-12-20,Clothing,1,50,50,CUST028,Female,43,Charlottetown,Prince Edward Island,Canada,Fall,True,Returning,21825,8
972,2023-12-21,Clothing,1,300,300,CUST020,Male,22,Laval,Quebec,Canada,Winter,False,Returning,7680,9
973,2023-12-22,Beauty,2,500,1000,CUST045,Female,55,Montreal,Quebec,Canada,Winter,True,Returning,10525,5
974,2023-12-23,Electronics,3,300,900,CUST033,Female,50,Sydney,Nova Scotia,Canada,Winter,False,Returning,20180,14
975,2023-12-23,Clothing,4,25,100,CUST031,Male,44,Burnaby,British Columbia,Canada,Winter,False,Returning,6385,6
976,2023-12-23,Electronics,1,300,300,CUST021,Female,50,Burnaby,British Columbia,Canada,Winter,False,Returning,8475,14
977,2023-12-23,Electronics,1,25,25,CUST040,Male,45,Quebec City,Quebec,Canada,Winter,True,Returning,6800,11
978,2023-12-23,Beauty,1,500,500,CUST040,Male,45,Quebec City,Quebec,Canada,Winter,True,Returning,6800,5
979,2023-12-23,Beauty,1,25,25,CUST046,Female,20,Calgary,Alberta,Canada,Winter,True,Returning,4380,1
980,2023-12-24,Clothing,3,50,150,CUST026,Female,28,Saint John,New Brunswick,Canada,Winter,True,Returning,10485,8
981,2023-12-24,Electronics,1,50,50,CUST028,Female,43,Charlottetown,Prince Edward Island,Canada,Winter,False,Returning,21825,13
982,2023-12-25,Electronics,4,300,1200,CUST004,Male,37,Moose Jaw,Saskatchewan,Canada,Winter,False,Returning,11980,14
983,2023-12-26,Beauty,4,50,200,CUST003,Male,50,Corner Brook,Newfoundland and Labrador,Canada,Winter,True,Returning,10365,3
984,2023-12-26,Beauty,1,50,50,CUST035,Female,58,Victoria,British Columbia,Canada,Winter,True,Returning,16090,3
985,2023-12-26,Clothing,2,300,600,CUST047,Female,40,Toronto,Ontario,Canada,Winter,True,Returning,14500,9
986,2023-12-26,Beauty,3,300,900,CUST035,Female,58,Victoria,British Columbia,Canada,Winter,True,Returning,16090,4
987,2023-12-26,Clothing,2,50,100,CUST029,Female,42,Brandon,Manitoba,Canada,Winter,False,Returning,9630,8
988,2023-12-26,Clothing,1,30,30,CUST008,Male,30,Halifax,Nova Scotia,Canada,Winter,False,Returning,8190,7
989,2023-12-27,Beauty,2,50,100,CUST028,Female,43,Charlottetown,Prince Edward Island,Canada,Winter,True,Returning,21825,3
990,2023-12-27,Electronics,2,300,600,CUST030,Female,39,Lethbridge,Alberta,Canada,Winter,False,Returning,12185,14
991,2023-12-28,Electronics,1,25,25,CUST040,Male,45,Quebec City,Quebec,Canada,Winter,True,Returning,6800,11
992,2023-12-28,Clothing,4,500,2000,CUST033,Female,50,Sydney,Nova Scotia,Canada,Winter,False,Returning,20180,10
993,2023-12-28,Electronics,2,25,50,CUST037,Female,18,Moncton,New Brunswick,Canada,Winter,False,Returning,13210,11
994,2023-12-29,Beauty,4,300,1200,CUST040,Male,45,Quebec City,Quebec,Canada,Winter,False,Returning,6800,4
995,2023-12-29,Electronics,4,25,100,CUST016,Male,19,Kitchener,Ontario,Canada,Winter,False,Returning,6045,11
996,2023-12-29,Beauty,2,300,600,CUST027,Female,38,Kitchener,Ontario,Canada,Winter,True,Returning,4250,4
997,2023-12-29,Beauty,3,500,1500,CUST046,Female,20,Calgary,Alberta,Canada,Winter,False,Returning,4380,5
998,2023-12-31,Electronics,2,25,50,CUST017,Female,27,Laval,Quebec,Canada,Winter,True,Returning,9755,11
999,2024-01-01,Beauty,3,500,1500,CUST033,Female,50,Sydney,Nova Scotia,Canada,Winter,False,Returning,20180,5
1000,2024-01-01,Electronics,1,30,30,CUST013,Male,22,Montreal,Quebec,Canada,Winter,True,Returning,5740,12
